description,name,geometry
,58140,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.55793,62.111271,0.0 28.529778,62.117694,0.0 28.489952,62.124918,0.0 28.452187,62.124436,0.0 28.405838,62.136473,0.0 28.403435,62.149467,0.0 28.414078,62.159089,0.0 28.393135,62.172394,0.0 28.409271,62.188897,0.0 28.406525,62.200268,0.0 28.424721,62.209553,0.0 28.470554,62.201229,0.0 28.503857,62.201469,0.0 28.522053,62.207552,0.0 28.583164,62.187616,0.0 28.633976,62.195144,0.0 28.652,62.19106,0.0 28.647194,62.18313,0.0 28.642387,62.175199,0.0 28.653374,62.168147,0.0 28.630028,62.169189,0.0 28.631058,62.156042,0.0 28.614578,62.157005,0.0 28.632088,62.129091,0.0 28.623505,62.121868,0.0 28.553467,62.148505,0.0 28.526688,62.139682,0.0 28.560333,62.120583,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58150,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.869667,62.020401,0.0 28.927002,62.005417,0.0 28.937645,62.010735,0.0 28.961849,62.021609,0.0 28.979187,62.011379,0.0 28.999443,62.004773,0.0 29.00528,61.98962,0.0 29.047165,61.975106,0.0 28.962708,61.964861,0.0 28.943653,61.959212,0.0 28.901253,61.973654,0.0 28.88855,61.967442,0.0 28.863659,61.973331,0.0 28.884602,61.985992,0.0 28.84306,61.984783,0.0 28.811302,61.999293,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58160,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.83894,62.06796,0.0 28.864689,62.073428,0.0 28.874817,62.06394,0.0 28.876877,62.052759,0.0 28.908119,62.044552,0.0 28.93095,62.036182,0.0 28.937645,62.010735,0.0 28.927002,62.005417,0.0 28.869667,62.020401,0.0 28.836365,62.029258,0.0 28.786926,62.027004,0.0 28.751221,62.036826,0.0 28.760834,62.042782,0.0 28.732681,62.055172,0.0 28.752937,62.054368,0.0 28.777657,62.064181,0.0 28.824692,62.057907,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58170,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.93095,62.036182,0.0 28.980389,62.052518,0.0 28.98777,62.064583,0.0 29.027596,62.057264,0.0 29.042358,62.068362,0.0 29.074631,62.058551,0.0 29.09214,62.042782,0.0 29.08596,62.032479,0.0 29.096947,62.023139,0.0 29.077034,62.007351,0.0 29.090767,61.999938,0.0 29.117203,61.998648,0.0 29.118404,61.981154,0.0 29.115829,61.968975,0.0 29.148788,61.952029,0.0 29.138489,61.947186,0.0 29.123726,61.951545,0.0 29.084587,61.952352,0.0 29.047165,61.975106,0.0 29.00528,61.98962,0.0 28.999443,62.004773,0.0 28.979187,62.011379,0.0 28.961849,62.021609,0.0 28.937645,62.010735,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58175,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.776283,62.098581,0.0 28.839455,62.113198,0.0 28.89679,62.129412,0.0 28.976612,62.149307,0.0 28.988285,62.140083,0.0 29.043388,62.146259,0.0 29.080467,62.13551,0.0 29.0942,62.12251,0.0 29.08287,62.108701,0.0 29.074287,62.099385,0.0 29.08905,62.094243,0.0 29.099007,62.101152,0.0 29.118233,62.099866,0.0 29.127159,62.094565,0.0 29.118919,62.074955,0.0 29.115486,62.070292,0.0 29.127502,62.059034,0.0 29.113083,62.053242,0.0 29.084244,62.061286,0.0 29.074631,62.058551,0.0 29.042358,62.068362,0.0 29.027596,62.057264,0.0 28.98777,62.064583,0.0 28.980389,62.052518,0.0 28.93095,62.036182,0.0 28.908119,62.044552,0.0 28.876877,62.052759,0.0 28.874817,62.06394,0.0 28.864689,62.073428,0.0 28.83894,62.06796,0.0 28.7883,62.081386,0.0 28.767357,62.094886,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58180,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.633976,62.195144,0.0 28.628654,62.201869,0.0 28.631401,62.209233,0.0 28.648567,62.204431,0.0 28.659897,62.204431,0.0 28.656464,62.219956,0.0 28.652687,62.230835,0.0 28.704185,62.222356,0.0 28.710709,62.226836,0.0 28.705902,62.233235,0.0 28.717918,62.235794,0.0 28.739548,62.216916,0.0 28.779716,62.205391,0.0 28.791733,62.212274,0.0 28.77491,62.227956,0.0 28.752937,62.246027,0.0 28.745384,62.260573,0.0 28.752594,62.27559,0.0 28.76461,62.285651,0.0 28.781433,62.289642,0.0 28.794479,62.274153,0.0 28.814392,62.268082,0.0 28.841858,62.266005,0.0 28.861084,62.25402,0.0 28.88855,62.26297,0.0 28.920135,62.259454,0.0 28.924599,62.251143,0.0 28.890266,62.239792,0.0 28.89782,62.228596,0.0 28.89782,62.221076,0.0 28.913269,62.209874,0.0 28.910866,62.200748,0.0 28.940048,62.200908,0.0 28.957558,62.207152,0.0 28.964424,62.201389,0.0 28.981247,62.198026,0.0 28.99601,62.199307,0.0 28.995323,62.186815,0.0 29.011459,62.181848,0.0 29.023819,62.179605,0.0 29.017639,62.17015,0.0 29.019699,62.15973,0.0 29.043388,62.146259,0.0 28.988285,62.140083,0.0 28.976612,62.149307,0.0 28.89679,62.129412,0.0 28.839455,62.113198,0.0 28.776283,62.098581,0.0 28.768044,62.109825,0.0 28.739548,62.118175,0.0 28.713455,62.127004,0.0 28.688736,62.11946,0.0 28.667793,62.129733,0.0 28.645134,62.137917,0.0 28.646851,62.143693,0.0 28.631058,62.156042,0.0 28.630028,62.169189,0.0 28.653374,62.168147,0.0 28.642387,62.175199,0.0 28.647194,62.18313,0.0 28.652,62.19106,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.54361,61.915685,0.0 29.549103,61.896931,0.0 29.597168,61.877194,0.0 29.580002,61.872986,0.0 29.507217,61.883343,0.0 29.459839,61.861978,0.0 29.403534,61.834765,0.0 29.404221,61.82115,0.0 29.384308,61.803635,0.0 29.347229,61.817258,0.0 29.307404,61.830876,0.0 29.290237,61.850642,0.0 29.272041,61.848537,0.0 29.243202,61.858416,0.0 29.208527,61.874766,0.0 29.155312,61.882696,0.0 29.157715,61.894343,0.0 29.165268,61.910189,0.0 29.132481,61.928047,0.0 29.142952,61.934428,0.0 29.138489,61.947186,0.0 29.148788,61.952029,0.0 29.115829,61.968975,0.0 29.118404,61.981154,0.0 29.117203,61.998648,0.0 29.090767,61.999938,0.0 29.077034,62.007351,0.0 29.096947,62.023139,0.0 29.08596,62.032479,0.0 29.09214,62.042782,0.0 29.074631,62.058551,0.0 29.084244,62.061286,0.0 29.113083,62.053242,0.0 29.127502,62.059034,0.0 29.115486,62.070292,0.0 29.118919,62.074955,0.0 29.127159,62.094565,0.0 29.145355,62.113198,0.0 29.179688,62.114161,0.0 29.216766,62.101955,0.0 29.246979,62.099063,0.0 29.286804,62.070775,0.0 29.328003,62.066433,0.0 29.332123,62.039884,0.0 29.294357,62.044713,0.0 29.314957,61.998729,0.0 29.334869,61.985105,0.0 29.376755,61.949608,0.0 29.434433,61.933782,0.0 29.502411,61.929905,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58220,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.138489,61.947186,0.0 29.142952,61.934428,0.0 29.132481,61.928047,0.0 29.127846,61.919079,0.0 29.111366,61.908249,0.0 29.097633,61.908654,0.0 29.076347,61.912614,0.0 29.057379,61.918837,0.0 29.035492,61.924089,0.0 29.016266,61.933136,0.0 28.988457,61.940242,0.0 28.943653,61.959212,0.0 28.962708,61.964861,0.0 29.047165,61.975106,0.0 29.084587,61.952352,0.0 29.123726,61.951545,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58260,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.615021,61.937335,0.0 29.610214,61.914069,0.0 29.54361,61.915685,0.0 29.502411,61.929905,0.0 29.434433,61.933782,0.0 29.376755,61.949608,0.0 29.334869,61.985105,0.0 29.314957,61.998729,0.0 29.294357,62.044713,0.0 29.332123,62.039884,0.0 29.354095,62.039884,0.0 29.375896,62.019595,0.0 29.42688,62.017985,0.0 29.503784,61.986073,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.924599,62.251143,0.0 28.932838,62.262011,0.0 28.947945,62.275111,0.0 28.936958,62.284533,0.0 28.955154,62.291079,0.0 28.962364,62.285651,0.0 28.976784,62.291079,0.0 29.00116,62.288046,0.0 29.020042,62.289962,0.0 29.052658,62.280222,0.0 29.051285,62.271757,0.0 29.080467,62.25434,0.0 29.114456,62.236113,0.0 29.182091,62.238992,0.0 29.222946,62.245068,0.0 29.245262,62.240111,0.0 29.289894,62.245068,0.0 29.299507,62.253221,0.0 29.365768,62.278625,0.0 29.394608,62.250184,0.0 29.42997,62.236593,0.0 29.407654,62.201229,0.0 29.42894,62.152354,0.0 29.343796,62.145618,0.0 29.378815,62.10067,0.0 29.338989,62.105168,0.0 29.301224,62.089744,0.0 29.312897,62.071096,0.0 29.286804,62.070775,0.0 29.246979,62.099063,0.0 29.216766,62.101955,0.0 29.179688,62.114161,0.0 29.145355,62.113198,0.0 29.127159,62.094565,0.0 29.118233,62.099866,0.0 29.099007,62.101152,0.0 29.08905,62.094243,0.0 29.074287,62.099385,0.0 29.08287,62.108701,0.0 29.0942,62.12251,0.0 29.080467,62.13551,0.0 29.043388,62.146259,0.0 29.019699,62.15973,0.0 29.017639,62.17015,0.0 29.023819,62.179605,0.0 29.011459,62.181848,0.0 28.995323,62.186815,0.0 28.99601,62.199307,0.0 28.981247,62.198026,0.0 28.964424,62.201389,0.0 28.957558,62.207152,0.0 28.940048,62.200908,0.0 28.910866,62.200748,0.0 28.913269,62.209874,0.0 28.89782,62.221076,0.0 28.89782,62.228596,0.0 28.890266,62.239792,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58320,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.42894,62.152354,0.0 29.452972,62.099063,0.0 29.460869,62.079296,0.0 29.485588,62.054046,0.0 29.503441,62.04246,0.0 29.514427,62.028775,0.0 29.530563,62.025555,0.0 29.564896,62.024749,0.0 29.594765,62.01299,0.0 29.613304,61.997681,0.0 29.661026,61.976719,0.0 29.615021,61.937335,0.0 29.503784,61.986073,0.0 29.42688,62.017985,0.0 29.375896,62.019595,0.0 29.354095,62.039884,0.0 29.332123,62.039884,0.0 29.328003,62.066433,0.0 29.286804,62.070775,0.0 29.312897,62.071096,0.0 29.301224,62.089744,0.0 29.338989,62.105168,0.0 29.378815,62.10067,0.0 29.343796,62.145618,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58350,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.42894,62.152354,0.0 29.517689,62.119058,0.0 29.618454,62.109665,0.0 29.615707,62.092958,0.0 29.622231,62.081707,0.0 29.624634,62.073026,0.0 29.616394,62.064663,0.0 29.619141,62.055494,0.0 29.641285,62.058631,0.0 29.639225,62.045759,0.0 29.646263,62.028292,0.0 29.619484,62.011218,0.0 29.613304,61.997681,0.0 29.594765,62.01299,0.0 29.564896,62.024749,0.0 29.530563,62.025555,0.0 29.514427,62.028775,0.0 29.503441,62.04246,0.0 29.485588,62.054046,0.0 29.460869,62.079296,0.0 29.452972,62.099063,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58360,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.955154,62.291079,0.0 28.945541,62.29906,0.0 28.962536,62.309512,0.0 28.987598,62.311187,0.0 29.006138,62.328092,0.0 29.012489,62.330085,0.0 29.040642,62.321555,0.0 29.062958,62.328491,0.0 29.061756,62.332556,0.0 29.091454,62.343235,0.0 29.106731,62.33694,0.0 29.113941,62.329607,0.0 29.127502,62.326259,0.0 29.15205,62.330404,0.0 29.178658,62.308634,0.0 29.222088,62.298102,0.0 29.25436,62.300656,0.0 29.269295,62.310389,0.0 29.320793,62.322113,0.0 29.365768,62.278625,0.0 29.299507,62.253221,0.0 29.289894,62.245068,0.0 29.245262,62.240111,0.0 29.222946,62.245068,0.0 29.182091,62.238992,0.0 29.114456,62.236113,0.0 29.080467,62.25434,0.0 29.051285,62.271757,0.0 29.052658,62.280222,0.0 29.020042,62.289962,0.0 29.00116,62.288046,0.0 28.976784,62.291079,0.0 28.962364,62.285651,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58390,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.15205,62.330404,0.0 29.165783,62.33423,0.0 29.162178,62.342837,0.0 29.169216,62.35184,0.0 29.163036,62.355424,0.0 29.165783,62.358769,0.0 29.186726,62.362751,0.0 29.177799,62.372623,0.0 29.167671,62.386232,0.0 29.169559,62.391085,0.0 29.161663,62.397767,0.0 29.174538,62.406833,0.0 29.199429,62.402141,0.0 29.213848,62.411206,0.0 29.233589,62.417168,0.0 29.268265,62.407708,0.0 29.296761,62.38663,0.0 29.307919,62.334708,0.0 29.320793,62.322113,0.0 29.269295,62.310389,0.0 29.25436,62.300656,0.0 29.222088,62.298102,0.0 29.178658,62.308634,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58410,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.155312,61.882696,0.0 29.146385,61.887387,0.0 29.132996,61.881239,0.0 29.117374,61.877275,0.0 29.10656,61.876061,0.0 29.092999,61.874119,0.0 29.090424,61.878853,0.0 29.066563,61.875818,0.0 29.059353,61.869506,0.0 29.043388,61.870073,0.0 29.036007,61.875737,0.0 29.023132,61.883585,0.0 29.036865,61.886336,0.0 29.025536,61.892645,0.0 29.023304,61.896607,0.0 29.031372,61.898305,0.0 29.017811,61.904046,0.0 29.017982,61.910998,0.0 29.035492,61.924089,0.0 29.057379,61.918837,0.0 29.076347,61.912614,0.0 29.097633,61.908654,0.0 29.111366,61.908249,0.0 29.127846,61.919079,0.0 29.132481,61.928047,0.0 29.165268,61.910189,0.0 29.157715,61.894343,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58420,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.146385,61.887387,0.0 29.155312,61.882696,0.0 29.208527,61.874766,0.0 29.224319,61.867159,0.0 29.198742,61.855177,0.0 29.180374,61.853882,0.0 29.175568,61.865459,0.0 29.171448,61.865621,0.0 29.170589,61.85291,0.0 29.183636,61.846431,0.0 29.171448,61.839707,0.0 29.152222,61.826175,0.0 29.140377,61.814015,0.0 29.124413,61.806717,0.0 29.125271,61.807123,0.0 29.10141,61.80039,0.0 29.100552,61.80769,0.0 29.071198,61.819366,0.0 29.061756,61.827472,0.0 29.048538,61.837196,0.0 29.031715,61.846188,0.0 29.037895,61.849589,0.0 29.061413,61.839383,0.0 29.066048,61.845621,0.0 29.056263,61.851776,0.0 29.054031,61.864569,0.0 29.043388,61.870073,0.0 29.059353,61.869506,0.0 29.066563,61.875818,0.0 29.090424,61.878853,0.0 29.092999,61.874119,0.0 29.10656,61.876061,0.0 29.117374,61.877275,0.0 29.132996,61.881239,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58430,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.307404,61.830876,0.0 29.295044,61.820015,0.0 29.262772,61.812231,0.0 29.248009,61.803473,0.0 29.245262,61.787247,0.0 29.21814,61.776289,0.0 29.198055,61.784406,0.0 29.170246,61.786273,0.0 29.124413,61.806717,0.0 29.140377,61.814015,0.0 29.152222,61.826175,0.0 29.171448,61.839707,0.0 29.183636,61.846431,0.0 29.170589,61.85291,0.0 29.171448,61.865621,0.0 29.175568,61.865459,0.0 29.180374,61.853882,0.0 29.198742,61.855177,0.0 29.224319,61.867159,0.0 29.243202,61.858416,0.0 29.272041,61.848537,0.0 29.290237,61.850642,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58450,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.384308,61.803635,0.0 29.374695,61.766627,0.0 29.356499,61.758505,0.0 29.344139,61.744856,0.0 29.30706,61.736566,0.0 29.285088,61.732664,0.0 29.261227,61.735672,0.0 29.260025,61.751275,0.0 29.257278,61.763785,0.0 29.21814,61.776289,0.0 29.245262,61.787247,0.0 29.248009,61.803473,0.0 29.262772,61.812231,0.0 29.295044,61.820015,0.0 29.307404,61.830876,0.0 29.347229,61.817258,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.404221,61.82115,0.0 29.444389,61.797632,0.0 29.451942,61.786273,0.0 29.473228,61.772473,0.0 29.505672,61.754769,0.0 29.52095,61.749894,0.0 29.5364,61.74575,0.0 29.576569,61.739086,0.0 29.57056,61.736241,0.0 29.559402,61.722093,0.0 29.552536,61.702081,0.0 29.513741,61.708672,0.0 29.511337,61.72006,0.0 29.496918,61.726322,0.0 29.493484,61.738029,0.0 29.486446,61.74705,0.0 29.470482,61.747212,0.0 29.435291,61.749731,0.0 29.419155,61.750463,0.0 29.416409,61.743149,0.0 29.402504,61.731851,0.0 29.368515,61.736322,0.0 29.348602,61.738679,0.0 29.344139,61.744856,0.0 29.356499,61.758505,0.0 29.374695,61.766627,0.0 29.384308,61.803635,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58520,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.610214,61.914069,0.0 29.62841,61.909543,0.0 29.6315,61.900974,0.0 29.696732,61.864083,0.0 29.668922,61.855177,0.0 29.690208,61.848537,0.0 29.693298,61.828282,0.0 29.684372,61.80769,0.0 29.674072,61.790006,0.0 29.65004,61.768007,0.0 29.619484,61.756474,0.0 29.576569,61.739086,0.0 29.5364,61.74575,0.0 29.52095,61.749894,0.0 29.505672,61.754769,0.0 29.473228,61.772473,0.0 29.451942,61.786273,0.0 29.444389,61.797632,0.0 29.404221,61.82115,0.0 29.403534,61.834765,0.0 29.459839,61.861978,0.0 29.507217,61.883343,0.0 29.580002,61.872986,0.0 29.597168,61.877194,0.0 29.549103,61.896931,0.0 29.54361,61.915685,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58550,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.552536,61.702081,0.0 29.548759,61.690361,0.0 29.53537,61.68287,0.0 29.503441,61.676355,0.0 29.426022,61.67212,0.0 29.400787,61.65289,0.0 29.353065,61.62696,0.0 29.331779,61.6374,0.0 29.356499,61.659573,0.0 29.344826,61.674889,0.0 29.334526,61.681893,0.0 29.331779,61.704848,0.0 29.344139,61.744856,0.0 29.348602,61.738679,0.0 29.368515,61.736322,0.0 29.402504,61.731851,0.0 29.416409,61.743149,0.0 29.419155,61.750463,0.0 29.435291,61.749731,0.0 29.470482,61.747212,0.0 29.486446,61.74705,0.0 29.493484,61.738029,0.0 29.496918,61.726322,0.0 29.511337,61.72006,0.0 29.513741,61.708672,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58570,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.331779,61.6374,0.0 29.322681,61.634383,0.0 29.293499,61.633322,0.0 29.270668,61.64164,0.0 29.251614,61.650282,0.0 29.206467,61.651586,0.0 29.242516,61.667395,0.0 29.239426,61.686616,0.0 29.259338,61.714855,0.0 29.261227,61.735672,0.0 29.285088,61.732664,0.0 29.30706,61.736566,0.0 29.344139,61.744856,0.0 29.331779,61.704848,0.0 29.334526,61.681893,0.0 29.344826,61.674889,0.0 29.356499,61.659573,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58580,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.353065,61.62696,0.0 29.294357,61.597253,0.0 29.286804,61.589576,0.0 29.255562,61.546095,0.0 29.191704,61.555418,0.0 29.182949,61.553619,0.0 29.164753,61.564083,0.0 29.171448,61.57291,0.0 29.160976,61.584349,0.0 29.142609,61.594639,0.0 29.077034,61.61717,0.0 29.039955,61.635769,0.0 29.040642,61.644412,0.0 29.08802,61.640173,0.0 29.206467,61.651586,0.0 29.251614,61.650282,0.0 29.270668,61.64164,0.0 29.293499,61.633322,0.0 29.322681,61.634383,0.0 29.331779,61.6374,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58610,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.533897,61.610478,0.0 28.557587,61.624676,0.0 28.546257,61.646369,0.0 28.533211,61.678147,0.0 28.534927,61.702407,0.0 28.513641,61.720955,0.0 28.498878,61.736078,0.0 28.508835,61.746481,0.0 28.56514,61.745181,0.0 28.590889,61.750544,0.0 28.602562,61.752006,0.0 28.610973,61.739573,0.0 28.645134,61.7164,0.0 28.666077,61.691663,0.0 28.62711,61.687267,0.0 28.619385,61.674645,0.0 28.620071,61.662914,0.0 28.638268,61.657047,0.0 28.656464,61.648244,0.0 28.660069,61.639112,0.0 28.659554,61.622636,0.0 28.655605,61.61619,0.0 28.654404,61.606396,0.0 28.614235,61.597906,0.0 28.575439,61.588923,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58620,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.575439,61.588923,0.0 28.614235,61.597906,0.0 28.654404,61.606396,0.0 28.655605,61.61619,0.0 28.659554,61.622636,0.0 28.660069,61.639112,0.0 28.656464,61.648244,0.0 28.638268,61.657047,0.0 28.620071,61.662914,0.0 28.619385,61.674645,0.0 28.62711,61.687267,0.0 28.666077,61.691663,0.0 28.693199,61.657128,0.0 28.722038,61.631039,0.0 28.744011,61.623044,0.0 28.758087,61.630549,0.0 28.78006,61.631365,0.0 28.794479,61.625655,0.0 28.807869,61.607376,0.0 28.843918,61.603947,0.0 28.865547,61.598559,0.0 28.868637,61.588596,0.0 28.854218,61.585982,0.0 28.844261,61.580264,0.0 28.837738,61.574381,0.0 28.844261,61.566209,0.0 28.863487,61.564247,0.0 28.874817,61.559015,0.0 28.871727,61.529406,0.0 28.845291,61.533825,0.0 28.814392,61.536606,0.0 28.819885,61.511398,0.0 28.795166,61.513526,0.0 28.781433,61.507303,0.0 28.76873,61.515819,0.0 28.733368,61.507795,0.0 28.707619,61.51107,0.0 28.696976,61.502226,0.0 28.644104,61.496,0.0 28.629684,61.511889,0.0 28.614578,61.52515,0.0 28.590546,61.52826,0.0 28.588486,61.54086,0.0 28.581619,61.56392,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58650,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.891811,61.665277,0.0 28.878078,61.65721,0.0 28.865204,61.642945,0.0 28.864861,61.628918,0.0 28.859711,61.613905,0.0 28.843918,61.603947,0.0 28.807869,61.607376,0.0 28.794479,61.625655,0.0 28.78006,61.631365,0.0 28.758087,61.630549,0.0 28.744011,61.623044,0.0 28.722038,61.631039,0.0 28.693199,61.657128,0.0 28.666077,61.691663,0.0 28.645134,61.7164,0.0 28.686676,61.710706,0.0 28.684101,61.735834,0.0 28.720322,61.746887,0.0 28.760319,61.743556,0.0 28.790188,61.721443,0.0 28.825378,61.695896,0.0 28.857994,61.679206,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58680,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.874817,61.559015,0.0 28.863487,61.564247,0.0 28.844261,61.566209,0.0 28.837738,61.574381,0.0 28.844261,61.580264,0.0 28.854218,61.585982,0.0 28.868637,61.588596,0.0 28.865547,61.598559,0.0 28.843918,61.603947,0.0 28.859711,61.613905,0.0 28.864861,61.628918,0.0 28.865204,61.642945,0.0 28.878078,61.65721,0.0 28.891811,61.665277,0.0 28.924942,61.644575,0.0 28.962021,61.625981,0.0 29.017296,61.603294,0.0 29.032574,61.586472,0.0 29.025536,61.572992,0.0 29.030342,61.562122,0.0 29.035149,61.546422,0.0 29.030685,61.536934,0.0 28.960648,61.537915,0.0 28.97644,61.5546,0.0 28.929062,61.545932,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,58690,"<Polygon><outerBoundaryIs><LinearRing><coordinates>29.030685,61.536934,0.0 29.035149,61.546422,0.0 29.030342,61.562122,0.0 29.025536,61.572992,0.0 29.032574,61.586472,0.0 29.017296,61.603294,0.0 28.962021,61.625981,0.0 28.924942,61.644575,0.0 28.891811,61.665277,0.0 28.873787,61.69728,0.0 28.907089,61.704441,0.0 28.939877,61.692803,0.0 28.961678,61.691826,0.0 28.9785,61.687104,0.0 28.998756,61.688895,0.0 29.033089,61.663484,0.0 29.047165,61.65778,0.0 29.068108,61.650282,0.0 29.08802,61.640173,0.0 29.040642,61.644412,0.0 29.039955,61.635769,0.0 29.077034,61.61717,0.0 29.142609,61.594639,0.0 29.160976,61.584349,0.0 29.171448,61.57291,0.0 29.164753,61.564083,0.0 29.182949,61.553619,0.0 29.156685,61.549203,0.0 29.066048,61.536279,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
